tweet,replies,retweets,likes,ratio,result
edens zero is getting anime second season!,37,279,1397,0.022076372,1
ngl my love for edens zero kinda dropping a bit,25,3,35,0.657894737,1
"bored
guess its time to continue my hitorijime my hero adventure",27,0,0,27,0
"*jpf warning bl
guysss saranin anime bl gemesin kayak hitorijime my hero dong aduh gagal move on",23,3,12,1.533333333,0
i dunno why caroline is favourite. female 'little lord fauntleroy' with hair fashioned from a urine drenched bale of hay #bbuk,24,4,1,4.8,0
"traders keep an eye on $doge , $shib , $kiba and $floki today",19,5,49,0.351851852,1
"$feg $kiba $kishu will change so many lives in the coming months.
#bitcoin is finally awake and ready to charge.",14,22,105,0.11023622,1
"shill me one #crypto #gem that will do 100x this year.
mine: #kiba or $shido or #babydoge
#gems #binance#bnb#eth #1000xgem #altcoin #bsc #btc#cryptos #droverinu",18,1,3,4.5,0
i love pink bitches,12,2,74,0.157894737,1
"...i'm trying to remember how often yuri lowenthal voices villain characters. only one i can think of is asch from tales of the abyss, who's more of an anti-villain. i'm not sure if he's ever voiced any ""utter bastard"" kinds of villains.",13,1,3,3.25,0
is valvrave the liberator good,15,0,10,1.5,0
"snp lackey jason the dentist on #c4news just saying that tricky nicky has ""pre-empted science"" !!! with her crackpot ramblings on #omicronvarient #omicron these brigadoon buffons are wrecking scotland #shutdowntheshortbreadsenate #enoughisenough #resignsturgeon",18,63,153,0.083333333,1
you guys i am in a country shopping centre and they have a sanity record store!!! i've stumbled upon a mid north coast brigadoon!!!!,38,7,346,0.107648725,1
"if you're heading for the highlands & islands to self-isolate in your campervan, and you think you may be showing symptoms, then your nearest hospital is nhs brigadoon.",14,71,252,0.043343653,1
"needs to be said. independence for scotland has nothing to do with nationalism, tartan or brigadoon. scotland wants to govern itself. it's what all countries around the world do. we can do better running our own affairs. it ain't nationalist, nationalism, or populism.",201,748,2280,0.066380449,1
working on my brigadoon script. vivi asked me why i was speaking spanish. i guess my scottish accent isn't quite there yet.,19,26,472,0.03815261,1
"to join me, turn left at brigadoon; drive past tir na nogh and take the single-track road marked fiddlers green...",15,8,100,0.138888889,1
"the snp ""would ruin the whole of the uk with their single minded desire to turn our country into brigadoon"", one speaker tells #sldconf",52,63,36,0.525252525,1
is kabaneri of the iron fortress good,16,0,4,4,0
"let's play a game: card name + movie title that share a word.
i'll start:
gisela, the broken blade runner",157,10,119,1.217054264,0
what was the first anime y'all watched.. mine was cyborg 009,54,36,49,0.635294118,1
darwin's game is heat,16,7,80,0.183908046,1
darwin's game is kinda ode why i don't hear no one talk about it watched it all in one day.,26,5,117,0.213114754,1
"the world's dirtiest man died at 94yrs, then there's you who wastes time bathing everyday!",11,29,121,0.073333333,1
i don't see where a kid of 2002 gets the nerve to advise me! this blueband generation is becoming too much!,41,72,424,0.08266129,1
goodest morning to you all.,11,26,102,0.0859375,1
need a graphic designer,70,0,68,1.029411765,1
"when i go to heaven and meet jesus, i will ask him why he did not allow baba to take us to canaan. hii kitu uuma sana, only jesus can answer this.",175,93,1116,0.144747725,1
"the long wait is nearly over&soon we will have the much awaited results from iebc chair chebukati.
the inevitable declaration of @railaodinga as the duly elected president will usher this nation into a new season of development& prosperity.canaan is yonder!
#kenyaelections2022",44,128,785,0.048192771,1
"we're leaving egypt to canaan someone is heading to egypt. irony,bigly.",47,9,19,1.678571429,0
"jonah from the bible was a persistent man i respect him
he led the israelites from egypt to canaan, on the way he was swallowed by a whale but he survived, went on to build an ark, traveled the seas, arrived in nazareth and changed water into wine at a wedding.
what a legend",30,28,118,0.205479452,1
"today, president uhuru kenyatta & prime minister raila odinga lead the nation in beginning the final crossing to canaan this is the time we looked forward to .. what a time to be alive .. #azimiocountry",126,237,1860,0.060085837,1
"tevin brown is the new record holder for most made 3-point baskets in murray state history. with 16:21 remaining, he hit his third of the day and #305 of his career. hall of famer isaiah canaan (2009-13) had the record of 304.",14,28,330,0.039106145,1
"kimberly, canaan and lila should not be that funny in every scene my god",12,72,665,0.016282225,1
"this year alone, robert alai has blocked me and unblocked me twice.
yawa, wuod nyando, we are all canaan goers.",80,57,854,0.087815587,1
"the best leader in israel's conquest of canaan was joshua, bar nun.",17,44,355,0.042606516,1
speaker justin muturi told to join pm raila's canaan journey of transforming kenya.,44,42,524,0.077738516,1
"dear @theodmparty your party leader @railaodinga has confessed to friends that the death of nasa has ""really hurt him"". you cannot run away from that. forget about president museveni and nrm....the story is the death of nasa and the aborted journey to canaan @oleitumbi",102,83,651,0.138964578,1
"the story of mumbi & gikuyu is a mythical story,but that of adam & eve is a true story
the story of lwanda magere is mythical & fictional but that of samson is a true story.
the israelites journey from egypt to canaan is true,but that of ameru is mythical.
good morning kenyans",101,669,1561,0.04529148,1
"facts about zimbabwe
*they are the first country to be led by a gay president canaan banana
*according to world circumcision index, they have the most uncircumcised men in africa",30,19,140,0.188679245,1
"they think we are 5th on the log and they are 3rd so we can't banter them lol as long as they will be going to islamabad, sodom and gomorrah, judea, bethlehem, gaza, sidon, canaan to play europa we can and will also banter them",20,24,103,0.157480315,1
"take note, the t-shirt uhuru is wearing in naivasha has @theodmparty orange color.
meaning he is ready for the canaan journey.
meanwhile, #uhurucallthevote",21,19,196,0.097674419,1
there was no pain during the isaiah canaan/henry sims days. only hope.,51,210,2221,0.020979021,1
"raila was doing everything right until he decided the handcheque was better than the sacrifices made by his supporters. none of his supporters are living in canaan as promised. in fact, it's been more hell. lives were lost then & still lost now. we'll have to liberate ourselves.",67,87,568,0.102290076,1
"if there's one theological idea i wish i could get american evangelicals to understand, it's that the u.s. is not a kind of biblical israel, but a kind of biblical babylon. it's not the conquest of canaan that is biblically analogous to u.s. christians, but the exile in babylon.",51,416,2318,0.018653987,1
xim has rted like 20 things in the past 5 minutes and ive been crying over the end of darling in the franxx,18,0,2,9,0
"officially announcing that i will be leaving twitter due to school and my parents. before i leave i would like to announce a bit of things. firstly, i actually really love zero two, it is a really good anime and i hope everyone can watch darling in the franxx.",9,1,24,0.36,1
if u held a gun to my head and say i have to watch darling in the franxx just pull the trigger,21,20,313,0.063063063,1
"i genuinely loved darling in the franxx, won't let these anitwt clowns brainwash me.",13,0,19,0.684210526,1
alguem me diz se vale a pensa ver darling in the franxx,12,0,7,1.714285714,0
goblin slayer is as bad as darling in the franxx,9,0,6,1.5,0
the plot of evangelion going off-rails because shinji interacts with loving and understanding father and mother figures is one of my favourite things in super robot wars,19,338,1894,0.008512545,1
"announcement: i was on the translation team for super robot wars x. just two years ago the very idea of mainline srw getting an official english version would have seemed bonkers, let alone my working on it. but here we are! #wow #whoa",24,81,264,0.069565217,1
"-anf mari mutualan! yg msh suka hype naruto/boruto. currently fangirling over re-main, salaryman's club, kono oto tomare, taishou otome, but any fandom is fine
below 17, homoph/obic dni",18,0,7,2.571428571,0
"anf! let's play a game
first anime i watched : dragon ball z
last anime i watched : re-main",51,5,6,4.636363636,0
"-anf saran anime sports dong ! selain : hq, knb, sk8, tsurune, free!, re-main yaa",40,3,15,2.222222222,0
"hi hi rm! enthusiast im searching for more friends to interact with, sekalian buat hype re-main nanti just leave a trace i'll hit u up<3",28,0,3,9.333333333,0
rm! hi re-main stans i'm looking for new mutuals who doesn't mind if i'm hyping other animangas and anikpop. kindly drop ur pronouns or anything below and i'll hype you up! minors & homophobes dni ^^,22,0,0,22,0
# re-main,13,0,0,13,0
## re-main,16,0,0,16,0
"alright, fess up, how many of y'all watched le chevalier d'eon",16,0,5,3.2,0
my criticisms of conte are his tactics and pore/late subs. as usual we're set up to play counter attacking football no matter what team we play.,10,0,14,0.714285714,1
"genuinely curious why evenly matched is outpricing triple tactics talents on magnificent mavens presales when ttt is seeing mass play in current meta yu-gi-oh more. my only guess is that the last ttt reprint is newer, and no charmer structure reprint of evenly left people thirsty",13,3,138,0.092198582,1
"people want english voice acting in jrpgs for a variety of reasons. some people use voiced lines, for instance, to listen to what's going on screen automatically as their friend or partner plays it. or better yet, when someone can't read the text. having an option is always good.",14,36,187,0.062780269,1
be the reason your village witches improve tactics,60,95,160,0.235294118,1
"quick copywriting tip
if you're new:
focus on clarity.
don't worry about persuasion or copywriting tactics.
just make your writing easy to understand.",16,30,186,0.074074074,1
"david martindale coaches a team on a very small budget and had more tactics than gio today. fair play to the guy, he's done a great job.
tells you a lot about our manager too. he's been here nearly a year and i have no idea what this teams identity is.",23,1,143,0.159722222,1
"there is now no country in the world with more experience at defeating iranian drones than ukraine. israel and the gulf states will soon be begging ukraine for the best tactics, techniques, and procedures. there is an amazing opportunity for cooperation. let's hope it happens.",42,91,661,0.055851064,1
this brighton coach is actually better that ten hag in tactics,17,29,333,0.046961326,1
"pep guardiola on what would happen if a #mancity player had one eye on the world cup: ""he will not play. the smelling [about their focus], i am pretty good. tactics i am not, but the smelling i am really good...""",14,111,2420,0.005531411,1
breaking: the application for adv bawa to recuse herself from the section 194 committee has been dismissed. the hearings will continue. busisiwe mkhwebane must take the stand. the delaying tactics of the criminal ret/eff cabal has been smashed out of the park.,43,143,628,0.055771725,1
ron desantis & his election police force use racist attacks to stop thousands of poc from voting. yet maga in the villages get away with voting twice with no penalty. the doj needs to investigate these enraging criminal tactics. lock up #desatan! #wagnertonight #morningjoe,36,594,1037,0.022072348,1
"contes tactics need to be questioned tonight too, 2 nil down & no changes & yet again giving up on the 70th min like the arsenal game. if the players get slated then so should he tonight.",34,13,179,0.177083333,1
"looking for a codm pro player to join the ""mornings with raider"" stream. want to go over tactics / strategy with my subs - if you would like to pay your knowledge forward.lmk! (mp and/or br)",25,7,121,0.1953125,1
"looking for negotiating tactics to use with 12 who is a master of the straw man argument.
she doesn't understand her math, missed last week, dislikes her teacher, ""won't ever use this in the real world anyway"" and is fighting every effort to learn it.",16,0,11,1.454545455,0
"scottish cup quarter final against the dee's, the ice cold breeze, the pair of jeans that are a tight squeeze, the garden peas, the sexual disease, the can i have a double cheese burger please, the maw where's my keys, gio's tactics which the whole support disagrees",16,59,836,0.017877095,1
"noticed new tactics used by the orcs: somebody with a blue-yellow userpic offer to pay you for sharing fake info on ukrainian casualties among civilians and then russki media debunk it, saying ukrainians forge news. be cautious.",39,457,1899,0.01655348,1
"what was everyone's first anime
my was kaze no stigma",35,0,13,2.692307692,0
hi oomfs have i ever made yall check out/interested in smth im into (usually mahoiku or talentless nana so ill be surprised if its smth else),13,0,6,2.166666667,0
"own a digital souvenir from suzuka @schecoperez's #japanesegp helmet is now available, powered by @tezos",64,138,2323,0.026005689,1
"#f1: toto wolff told pa media that it wasn't his intention to travel to suzuka missing his first race since 2019, but it is understood that he could change his travel plans, depending on the fia's verdict on the cost cap breaches.",23,55,1298,0.016999261,1
is deadman wonderland goodddd,7,1,3,1.75,0
"someone recommended me some animes- used to be a that haikyuu, free! and deadman wonderland, owari no seraph kid",15,0,6,2.5,0
"das deadman wonderland-opening ist eine 5,5.",19,1,9,1.9,0
busy week for me while i'm gone drop what u think ur favorite ace attorney character is gonna wear for / do on halloween!!,12,0,20,0.6,1
"i've played ace attorney, watched harvey birdman, read daredevil and a little bit of she-hulk, so i know i have to get into better call saul eventually to complete the lawyer media circle",30,26,558,0.051369863,1
"what if when ace attorney ends you see an anime cutscene of miles visiting phoenix's grave while holding a baby and he says ""easy phoenix jr. the shine of that man used to shine brilliantly in my eyes, he really was an ace attorney...""",31,348,2275,0.011818528,1
"as vtubers we are our own digimon and tamer
or
we're just digimon frontier",33,18,175,0.170984456,1
"i'm sorry guys i've been living a lie this whole time, i haven't seen a single episode of rent-a-girlfriend. it's haunted me for the longest time and i apologize for my sins, i heard it was a good anime but when i saw some episodes i cringed and clicked off",10,0,12,0.833333333,1
hearing @sydsnap screaming and losing her mind over rent a girlfriend in the living room and i couldn't be more happy.,148,619,318000,0.000464505,1
it's rent a girlfriend friday,12,5,3,1.5,0
"starting rent a girlfriend
w or l",22,0,8,2.75,0
crazy how rent a girlfriend got better pacing than one piece,26,2,113,0.226086957,1
i bet the plot twist in rent-a-girlfriend is that chizuru got brain damage when she fell off the boat and that's why she started catching feelings for kazuya,33,40,913,0.034627492,1
the rent a girlfriend mangaka is fucking insane the ntr wasnt enough he went and made an incest manga,14,16,142,0.088607595,1
"still can't believe rent-a-girlfriend released an ntr doujin and passed it off as a chapter.
what a wild way to start 2022.",412,1362,322000,0.001274114,1
where can i rent a girlfriend aye,17,5,0,3.4,0
go regarder rent a girlfriend,13,0,0,13,0
niggas watch rent a girlfriend but their ex is living in their heads rent free,16,14,85,0.161616162,1
rent-a-girlfriend dropped,11,0,6,1.833333333,0
in china there is a website that lets you rent a girlfriend for as low as $31 for a week.,22,228,385,0.03588907,1
"alright i'm gonna start with seasonals now but there's too many to watch so drop one seasonal you want me to watch
(i'm only watching koikimo, higehiro and bnha rn)",20,0,10,2,0
the first of the first in the year 24 of the whemleh calendar. 3 more days until kuromukuro,20,0,2,10,0
"the seasonals that are airing rn aren't really promising, but pretty boy detective club makes up for it.",15,0,19,0.789473684,1
"just found out that the ""if it's for my daughter, i'd even defeat a demon lord"" series goes in a similar direction to usagi drop and i'm very disappointed",21,0,8,2.625,0
excited to announce that i'll be translating adachi and shimamura for seven seas!!! i have awakened to my yuri powers.,16,35,226,0.061302682,1
"""i need igbo and shayo"" person wey no fit finish one black bullet",17,43,152,0.087179487,1
"""i need igbo and shayo"" someone that slightly runs mad after taking half of black bullet,you wan kuku craze finish",22,136,183,0.068965517,1
"omo i no fit forget the day i took black bullet
i wan d!e",15,9,27,0.416666667,1
they have dared me to drink 3 black bullet oh,22,5,9,1.571428571,0
hezekiah taught me how to drink 4 black bullet at one sitting and survive. my goat.,19,26,115,0.134751773,1
"i remembered the first day i drank black bullet , i thought it was an energy drink. omo that night ehn , it was god that saved me",35,19,69,0.397727273,1
this black bullet drink isn't bullet enough.,11,5,4,1.222222222,0
"so as you can see i have no profile pic...i need a logo designed using my name. i'm thinking a military geared warrior with black bullet scared face mask and tricked out m4. hit me up! more then happy to pay reasonable prices!
#designers #gfx #logodesign #freelance #artists",19,1,10,1.727272727,0
"my first alcoholic near death experience was with black bullet.
i was still staying at ogba.
i took 6 and a half and passed out.
before that day, i have never drank it in my life but cos i underrated it as usual and didn't know it was that bad.
spent 2 days unconscious.",14,5,11,0.875,1
"in as much as i've promised myself never to taste black bullet again, the morafuka is damn sweet",24,22,147,0.142011834,1
"so because of one black bullet that this babe bought for me, she has been looking at me somehow, smiling like wetin dem put battery...
nne i'm not that cheap biko...",13,1,26,0.481481481,1
2 black bullet will land you in the er..this is facts.,19,24,10,0.558823529,1
don't forget to #like #share #follow & #rt to #win my last digimon fusion toy! next week i am giving away 2 full sets!,35,222,20,0.144628099,1
"fellas, what are your thoughts on genesis of aquarion and aquarion evol",22,1,5,3.666666667,0
that 2011 version of the three musketeers is wild,13,5,89,0.138297872,1
"i don't think new fans know or understand how great the three musketeers (muto,chono,hashimoto) were in njpw.",18,22,244,0.067669173,1
"name a greatest waste of musical talent than ""all for love"" (theme from the three musketeers), sung by bryan adams, sting and rod stewart.
you can't",33,17,139,0.211538462,1
"if you remember playing ""the three musketeers"" in your neighborhood and everyone fighting over who gets to be d'artagnan, you were probably an 1840s kid!",15,63,1107,0.012820513,1
je veux regarder high school of the dead,9,0,3,3,0
"samurai champloo, big o, yu yu hakusho, inuyasha, samurai 7, ronin warriors. just a few anime series id actually like to watch in entirety",21,1,14,1.4,0
i want to french kiss a mokke,38,6,52,0.655172414,1
"d,do... mokke pee...",8,1,17,0.444444444,1
umineko when they cry,12,1,1,6,0
"tbbuy! seasons greeting tbz ready ina, sama juyeon shangri-la.. drop wangdom",22,1,0,22,0
"i was just thinking about the sock hop at shangri-la, 80s night at barbarella, terror tuesday & weird wednesday at the alamo ritz, cocktails at 6th st rio rita or the longbranch and man--what a time to be alive in austin 2010.",18,3,91,0.191489362,1
"as i unpack temporarily displaced boxes, & having established a bridgehead in bathroom and loo, i realise, not for the first time, that i have too many books for a small flat. ruthless culling ensues. briefly the 'free books' shelf outside our flats will be shangri-la to readers.",10,3,58,0.163934426,1
"nothing less than a serotonin shangri-la located at the juncture of the endlessly joyful and the ebulliently bizarre, nrbq is a treasure without comparison point. the spiritual meeting ground between the stones, sidney bechet the everlys and sun-ra. the music they play in heaven.",19,8,93,0.188118812,1
"send your favorite lady a gift certificate to a high-end spa (four seasons, ritz, shangri-la, etc) to enjoy a complete treatment day with all the bells and whistles before a date with you (extended dinner date or overnight), and you'll know what gratitude is",14,46,221,0.052434457,1
"minister of defense of israel, benny gantz, and the leader of the opposition benjamin netanyahu said they did not want to sell weapons to ukraine, writes the times of israel",11,8,26,0.323529412,1
"interesting info from ""haaretz""
on monday #israel rejected ukraine's request for a telephone conversation between the defense ministers of the two countries, benny gantz and alexei reznikov, israeli newspaper haaretz writes.",47,60,211,0.173431734,1
i love you guys. please don't read gantz,11,2,3,2.2,0
defense minister benny gantz says the initial findings from the incident in jenin show no idf fire was directed at al-jazeera correspondent shirin abu aqleh. gantz says the findings will be shared with the us and the pa.,47,160,488,0.072530864,1
"gantz decided not to extend curfew on palestinians in west bank throughout passover holiday, significant considering israeli policy of closure during holidays and recent spate of terror attacks and al aqsa. it's a clear decision by israel to try and prevent further escalation.",18,36,119,0.116129032,1
"okay. i know it isn't 1992. but every time i use a swan ganz for a case i wonder why i don't use and swan gantz way more often.
and yes i have a tee shut up.",15,1,94,0.157894737,1
"israeli defence minister
benny gantz has caught covid, even after being vaccinated four times.
so let me just reiterate this again, the 70k nhs unvaccinated workers are not anymore of a risk than those with 2 jabs.
stop this stupidity & these divisive policies #novaccinemandate",90,1292,5178,0.013910355,1
"squid game overrated, gantz is much better.",46,8,181,0.243386243,1
"israeli defense minister gantz: ""for every day of rocket fire targeting israeli civilians, we will send the terrorist groups years back and we will hit them hard. we will not stop until quiet is restored.""",30,82,299,0.078740157,1
"breaking: after close to 14 months of netanyahu and gantz running the country together, the two leaders finally announced they will officially run the government together.",17,28,206,0.072649573,1
israeli prime minister benjamin netanyahu has signed a unity government agreement with political rival benny gantz in response to the covid-19 crisis,27,68,219,0.094076655,1
gantz is soooo trash but i love it all the same.,13,1,25,0.5,1
"it's telling how many us commentators are expressing frustration and disappointment at gantz for being willing to work w/ bibi and try to spare israel a fourth election during a pandemic. you would think it's admirable, but i guess if you don't live there it's all a game to you.",18,21,135,0.115384615,1
the 'deal of the century' is a predictably inflammatory move by trump/netanyahu/gantz. palestinians have not been consulted at all. this isn't a negotiated deal. it's a ruse to deflect from impeachment. it should be dismissed out of hand and seen for what it is.,16,107,294,0.039900249,1
my review of tokimeki memorial is the most 2020 video possible and i don't care if adobe premiere doesn't want it to export: i will get it public on youtube by 11:59pm tomorrow by any means necessary,43,39,1045,0.039667897,1
"top five children's tv shows from my youth that seem like maybe they never actually existed and i just made them up in a fever dream: ""mr. bogus,"" ""fantastic max,"" ""superhuman samurai syber squad,"" ""vr troopers,"" ""samurai pizza cats.""",13,0,11,1.181818182,1
dreamworks pictures just signed for the rights of samurai pizza cats for an animated 3d movie!,14,14,1,0.933333333,1
"i'm probably one of about 5 people who wants this, but more kamisama dolls someday would be nice...",10,0,0,10,0
"i'm only on episode 2, but i kind of love dance in the vampire bund. i want to put on fangs and jump on people.",23,2,28,0.766666667,1
ran into my mom at the grocery store so we started catching up and she was telling me about shows she's been watching with her friend and asked me what i'd been watching and i nearly had a fucking aneurysm realizing the only thing i'd seen recently was rewatching parts of oreimo,11,3,62,0.169230769,1
i am that anitwitter person who regards oreimo and revolutionary girl utena with equal levels of fondness,18,5,121,0.142857143,1
"fuck glimpse of us, helena-mcr lebih oke",29,187,453,0.0453125,1
real talk whos dick do i gotta suck for a hd remake of the gbc hamtaro game,21,6,160,0.126506024,1
i want to watch hamtaro,21,4,255,0.081081081,1
just a reminder that tae hates solo stans.,157,1096,3616,0.033319185,1
ayo followan spotify,11,2,6,1.375,0
i'm gonna sleep!! i'll do the surprise dm ga tomorrow!,28,4,83,0.32183908,1
"im gonna say it, evengelion isn't actually the trans anime, .hack//sign is",9,11,47,0.155172414,1
"favorite anime opening theme songs, go!
(not in order, minus the first 2)
.hack//sign, ghost in the shell (s1, and s2), angel beats, devilman crybaby, future diary, ...maybe deathnote.",14,0,11,1.272727273,0
"happy monday! i'm excited to share that i'm officially part of the team at @deadline. i'll be working as a tv reporter, covering all things happening on the small screen. if you need me, i'm at kcampione@deadline.com.",22,11,217,0.096491228,1
"on that note ""devil may cry has never had good story"" maybe try actually paying attention to the arcs and themes happening on screen lol. not to sound like an asshole but-",17,57,431,0.034836066,1
"devil may cry - style
god of war - brutality
ninja gaiden - mastery
bayonetta - style, brutality, mastery
no more heroes - masturbation",157,931,9789,0.014645522,1
"devil may cry live action starring milla jovovich as the main character ""sarah,"" who doesn't exist in the games i just made that up",15,12,83,0.157894737,1
"name a game that you think has a badass name. i'll go first
resident evil
devil may cry",21,0,14,1.5,0
"people involved in this game project have worked with dragon ball z, street fighter 2, monster stike, resident evil, devil may cry, sega, tekkan 5, soul calibur.
once we have 100 worthy. the remaining 100 spots will be raffled within the walls of neo tokyo. (s1&s2)
gl :)",24,15,123,0.173913043,1
someone was paying attention to the sound of the red orb in devil may cry. that sound was created by me. i was very particular about it and spent a long time making it. i'm very happy this morning.,31,194,1710,0.016281513,1
what if i stream playing the entire devil may cry series for the first time in the new year,13,0,76,0.171052632,1
i'm so annoying i was in picky's prechat and somehow started talking about devil may cry. im just telling everyone to play it. whaty the hell.,12,0,41,0.292682927,1
i need a new open world action/adventure or hack and slash video game to play. something like a devil may cry or a horizon zero dawn. and no i don't wanna play red dead redemption.,29,1,18,1.526315789,0
never played devil may cry properly. just got all 3 for switch and super excited!,28,0,142,0.197183099,1
i like the fact that devil may cry is seen as really japanese in the west but really western in japan,48,540,4666,0.009220131,1
i start devil may cry 5 today and i am incredibly unprepared for what im going to witness,17,5,329,0.050898204,1
i just know i'm gonna wake up to dante devil may cry being a mii fighter or something,549,2763,21000,0.023103144,1
ray tracing in a devil may cry game is probably the weirdest selling point ever lol please stop skateboarding on your wahoo rocket arm while slaying demons and come stare at this shiny puddle,27,180,1818,0.013513514,1
devil may cry 3 is 15 bucks on switch time to play dmc for the first time,15,5,44,0.306122449,1
"shin megami tensei iii: nocturne maniax chronicle edition is what is being remastered. this is the edition without dante from devil may cry, who is replaced with raidou kuzunoha, the protagonist from the devil summoner ps2 titles. this will probably be disappointing to some.",36,67,437,0.071428571,1
"so we had a poll about what game had the best sequel ever. now i want to know everyone's thoughts on the worst sequel to ever come out, and like street fighter 2, you can't pick devil may cry 2 lmao.",46,0,4,11.5,0
"only a matter of time.
devil may cry 3 special edition has been announced for a february 20, 2020 switch release.",23,26,293,0.072100313,1
"to be honest,
devil may cry 5 is my game of the year and resident evil 2 is runner up.
capcom really secured the w with those two",58,99,915,0.057199211,1
"we added a new creator over the weekend!
welcome to gravitation
@xclassicalcatx",10,2,60,0.161290323,1
"i'm really attracted to you. according to newton's law of gravitation, you're attracted to me too. good evening cutie @rosiearinne.",17,2,1,5.666666667,0
"""there are laws of political as well as of physical gravitation; and if an apple severed by the tempest from its native tree cannot choose but fall to the ground, cuba...can gravitate only towards the north american union, which...cannot cast her off from its bosom.""
j.q. adams",22,29,164,0.113989637,1
"sir isaac newton was housebound (well, *manor* house bound) because of the bubonic plague when he saw the apple fall from the tree and formulated his theory of universal gravitation. here's hoping that some of you out there may do incredible things during your self isolation.",14,50,211,0.053639847,1
hey kids remember gravitation,20,1,77,0.256410256,1
"matching shikimori's not just a cutie profile pictures for you and someone special
a thread:",51,386,2889,0.015572519,1
"as the world honors the life of former prime minister shinzo abe today, we remember his commitment to the people of #japan and to global security. he furthered the u.s.-japan partnership, and his contributions will not be forgotten.",25,5,14,1.315789474,0
we may never know what song justin trudeau planned to sing at the state funeral for shinzo abe.,89,87,685,0.115284974,1
gm to everyone except the kid that stole my beyblade when i was 7,74,41,157,0.373737374,1
my dream is to have a holo production beyblade tournament. bracketed matches involving all branches. with shout casters and visuals like a hardcore esports event.,192,954,136000,0.001401931,1
"thank you to everyone that came to tge beyblade tournament. these events dont work if no one shows up. so thank you so so so so much to all of my talented and entertaining friends that came
and as always thanks for watching.",45,77,12000,0.003726091,1
do yall fuck with beyblade,16,0,30,0.533333333,1
he pull my anal beads outta my ass call me a beyblade,11,54,361,0.026506024,1
"you ever see those toys (anal beads/really big plug) with the ring sticking out of their but and just wanna yank on it like a beyblade and just yell ""let it riiiiip""",23,17,130,0.156462585,1
so bored without valorant i'm watching videos on a guy beyblade battle by himself,43,112,6277,0.006730318,1
"i try to be professional as much as possible, but as soon as someone mentions the word 'beyblade,' my brain just turns into a spinning top and all my thoughts are just screaming what i love about beyblade until i am incomprehensible",13,6,106,0.116071429,1
were you a bakugan kid or a beyblade kid,39,3,50,0.735849057,1
"fuck your zodiac sign, what was your beyblade in middle school",158,141,2830,0.053180747,1
i think the one piece is just a really cool beyblade.,15,9,155,0.091463415,1
do i buy this beyblade stadium yes or no,14,3,30,0.424242424,1
"a random thought conversation; attack names are fun
what's your favourite attack name youve heard.
i think one of mine is beyblade's 'black thunder, dark lightning!'",25,1,18,1.315789474,0
tweet me your fav beyblade monster,846,253,252000,0.003353776,1
"wish i could breakdance like those cool ass dudes with beanies that jump in the middle of the party and spin upside down on their heads like a beyblade for like 30 seconds and pop up with the whole crowd cheering, vibin and having a fantastic time",21,37,1196,0.01703163,1
"gawd ushijima's so sexy fr i wanna sit on his cock, spin around like a beyblade and just let it rip or sumn",28,16,173,0.148148148,1
do you prefer beyblade or bakugan,16,0,4,4,0
"right.
gimme the best anime show to watch, i have never watched anime ever before unless you count pokemon & beyblade if they even are counted as anime.
has to be an amazing first impression or it will be my first & last.",13,1,2,4.333333333,0
"spin on my dick like a beyblade, uh",36,109,1113,0.029459902,1
copped hyperdimension neptunia vii because it was literally 5 i'll play it one day maybe,13,0,14,0.928571429,1
poll: if you trying to get someone to watch all of samurai flamenco would you,11,0,0,11,0
kirby right back at ya is the only good anime,8,4,19,0.347826087,1
"rumor has it i'm gonna have a video on kirby right back at ya go up friday afternoon.
you didn't hear this from me though.",45,46,840,0.050790068,1
"doesn't seem like there are many traditional rpgs focused on mecha. most (srw, front mission, sakura wars) are strategy/rpg hybrids.",16,0,3,5.333333333,0
sakura wars is one of those things that seemed big in japan but passed western fandom by without a peep. never met an english speaking fan.,22,0,3,7.333333333,0
we need to take attendace for sasuke retsuden manga day i need yall to be alive and popping,13,11,174,0.07027027,1
feels like a buzzer beater for a mavs win tonight,37,34,502,0.069029851,1
"rj davis says marcus paige was one of his favorite players growing up. davis says the kris jenkins buzzer beater that won the 2016 national title game for villanova knocked the breath out of him.
""it was a moment that i kind of gasped for air, because i wanted unc to win.""",17,27,421,0.037946429,1
"employers need paid time off for people who suffer sports losses.
""hey todd, yeah, it was a rough one. lost on a buzzer beater in double ot after blowing a lead. gonna need a ""sports day"" today to recover...thanks for understanding.""",24,85,872,0.02507837,1
"$500 free contest. must have venmo or paypal
500 goes to first person who replies with player who hits first game winning buzzer beater today
no action if no buzzer beater",707,6,91,7.288659794,0
"""no way you think steph is more hated than westbrook""
russell westbrook gets hated on for hitting the top of the backboard on a jump shot.
steph curry gets hated on for smiling after hitting a game winning buzzer beater.
there's a pretty clear difference there.",38,141,1458,0.023764853,1
"sharife cooper with a buzzer-beater 3 for the win, his 5th three of the game to go with 9 assists. somehow the 48th pick of the draft.",19,135,542,0.028064993,1
"after a nearly perfect freshman season and a final four buzzer-beater for @zagmbb, @jalensuggs2020 is ready to contribute on both ends of the floor.
#cavsdraft | @paniniamerica",49,25,155,0.272222222,1
are you kidding me! buzzer beater!!!,10,0,27,0.37037037,1
